# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.8457548096076468,2.0729448792887992,2.9970720367711454,-0.4291670261304832,2.53726442882294,2.999999999999926,-0.0088451396839277,0.0,-1.2859089176090146,0.0
 0.8487512352495921,2.0805608538248856,2.9970144769769584,-0.4330201565844129,2.5462537057487755,3.0,-0.008695750264245709,0.0,-1.2685887508018792,0.0
 0.8517478072487612,2.0882041334097763,2.996956203677637,-0.43682157411352673,2.555243421746283,3.000000000000074,-0.008544288724678478,0.0,-1.250814843533982,0.0
 0.8547449031201744,2.095875689991655,2.996897212818462,-0.44057038611698474,2.5642347093605227,3.0,-0.008390952200966736,0.0,-1.2326139058001069,0.0
 0.8577428951013877,2.1035764955187064,2.9968375003447147,-0.44426575272250546,2.5732286853041626,3.0,-0.00823594447899546,0.0,-1.2140128040005553,0.0
 0.860742150241311,2.1113075219391133,2.9967770622016765,-0.4479068868648368,2.5822264507239328,3.000000000000111,-0.008079455865606865,0.0,-1.195038504797992,0.0
 0.8637430304856792,2.11906974120106,2.9967158943346273,-0.4514930543051445,2.5912290914570377,3.000000000000037,-0.007921684996424587,0.0,-1.1757179796092265,0.0
 0.8667458927593247,2.126864125252731,2.9966539926888496,-0.4550235734705597,2.600237678277974,3.000000000000037,-0.007762822258722608,0.0,-1.1560781806212976,0.0
 0.869751089045403,2.13469164604231,2.996591353209623,-0.45849781532537903,2.609253267136209,2.999999999999963,-0.007603055152529185,0.0,-1.1361459234343063,0.0
 0.8727589664617137,2.1425532755179804,2.9965279718422293,-0.4619152029901105,2.6182768993851413,3.0000000000000737,-0.007442573918579006,0.0,-1.1159478761216908,0.0
 0.8757698673342488,2.1504499856279264,2.99646384453195,-0.465275211424029,2.6273096020027467,3.000000000000037,-0.00728155248348332,0.0,-1.0955104711399428,0.0
 0.8787841292680981,2.1583827483203315,2.9963989672240645,-0.4685773669353195,2.636352387804295,3.0000000000000737,-0.007120176910414179,0.0,-1.074859841243811,0.0
 0.8818020852158366,2.1663525355433806,2.9963333358638553,-0.47182124658618646,2.64540625564751,2.999999999999963,-0.006958610813874357,0.0,-1.054021802750417,0.0
 0.8848240635435064,2.1743603192452565,2.9962669463966036,-0.4750064776309897,2.6544721906305195,2.999999999999963,-0.00679703392899558,0.0,-1.0330217714428784,0.0
 0.8878503880943123,2.1824070713741435,2.9961997947675894,-0.47813273677942425,2.663551164282937,2.999999999999963,-0.006635607124762441,0.0,-1.0118847178573678,0.0
 0.8908813782501317,2.1904937638782256,2.9961318769220946,-0.48119974939807403,2.6726441347503953,3.0,-0.0064744837288453335,0.0,-0.990635150085404,0.0
 0.8939173489909457,2.1986213687056866,2.9960631888053992,-0.4842072887285552,2.681752046972837,2.9999999999999636,-0.006313821501609916,0.0,-0.9692970331108743,0.0
 0.8969586109522873,2.206790857804711,2.9959937263627854,-0.48715517492459665,2.6908758328568623,3.0000000000000364,-0.006153766622546833,0.0,-0.9478937913758468,0.0
 0.9000054704808014,2.2150032031234814,2.9959234855395334,-0.4900432741548694,2.700016411442404,2.9999999999998543,-0.005994469878351968,0.0,-0.9264482391854737,0.0
 0.9030582296880071,2.2232593766101827,2.9958524622809244,-0.4928714975470424,2.709174689064021,2.9999999999999636,-0.005836053598300918,0.0,-0.9049825720930524,0.0
 0.906117186502346,2.2315603502129986,2.99578065253224,-0.49563980015280434,2.7183515595070378,3.0000000000000724,-0.005678656938464163,0.0,-0.8835183352924141,0.0
 0.9091826347196009,2.239907095880113,2.9957080522387605,-0.49834817985863855,2.727547904158803,3.0000000000000724,-0.005522411347062246,0.0,-0.862076380983459,0.0
 0.9122548640517628,2.248300585559709,2.9956346573457675,-0.5009966762028599,2.7367645921552883,2.9999999999999276,-0.0053674230518612085,0.0,-0.8398844155606419,0.0
 0.9153370656070193,2.256741791199972,2.9955604637985416,-0.5035853692547366,2.7408341584989366,1.3203440043393315,-0.005213820091194318,0.0,-0.8150341897658218,0.0
 0.9184400140993477,2.265231684749085,2.9954854675423634,-0.5061143783650666,2.7315253130219515,-3.0,-0.005061696187507336,0.0,-0.7885175793596592,0.0
 0.9215718181848397,2.2737712381552315,2.9954096645225152,-0.5085838609415874,2.7221299007654753,-3.000000000000071,-0.004911153871795128,0.0,-0.7623878452683865,0.0
 0.9247331359999929,2.2823614233665963,2.9953330506842772,-0.5109940112188905,2.712645947320016,-2.999999999999965,-0.004762296226983825,0.0,-0.7366587551838264,0.0
 0.9279246377750993,2.2910032123313626,2.9952556219729307,-0.5133450589437074,2.703071441994697,-2.9999999999999654,-0.0046152087777027425,0.0,-0.7113429670590108,0.0
 0.9311470062700491,2.299697576997715,2.9951773743337564,-0.5156372681098625,2.6934043365098472,-3.0000000000000346,-0.0044699773420618675,0.0,-0.6864520343645554,0.0
 0.9344009372308784,2.308445489313837,2.995098303712036,-0.5178709356376056,2.6836425436273594,-3.0,-0.004326669391106177,0.0,-0.6619964402259599,0.0
 0.9376871398682557,2.3172479212279122,2.99501840605305,-0.5200463900854105,2.6737839357152278,-2.9999999999998987,-0.004185371577860057,0.0,-0.6379856048334667,0.0
 0.9410063373591794,2.326105844688125,2.994937677302079,-0.5221639903042192,2.663826343242457,-2.999999999999933,-0.004046137733121278,0.0,-0.6144279262794585,0.0
 0.9443592673732489,2.335020231642659,2.994856113404405,-0.5242241241397242,2.653767553200248,-3.000000000000066,-0.003909036339939725,0.0,-0.5913307999164434,0.0
 0.9477466826249704,2.343992054039698,2.9947737103053087,-0.5262272071101738,2.6436053074450836,-3.0,-0.003774116727717002,0.0,-0.5687006503362223,0.0
 0.9511693514536609,2.3530222838274257,2.9946904639500707,-0.5281736810989356,2.633337300959012,-3.000000000000065,-0.0036414386184951864,0.0,-0.5465429544672376,0.0
 0.9546280584326313,2.362111892954027,2.9946063702839725,-0.5300640130298585,2.622961180022101,-2.9999999999999356,-0.0035110316572629736,0.0,-0.524862285941579,0.0
 0.9581236050094476,2.371261853367685,2.9945214252522954,-0.5318986935967815,2.612474540291652,-3.0,-0.0033829408830523943,0.0,-0.50366233831069,0.0
 0.9616568101792086,2.3804731370165837,2.994435624800319,-0.5336782359743147,2.601874924782369,-3.000000000000063,-0.0032572122359604662,0.0,-0.48294595192573553,0.0
 0.9652285111929219,2.3897467158489074,2.994348964873326,-0.5354031745203767,2.591159821741229,-3.0,-0.0031338545331002993,0.0,-0.46271516774898613,0.0
 0.9688395643032154,2.399083561812839,2.9942614414165973,-0.5370740635660567,2.5803266624103482,-3.0000000000000613,-0.0030129203086587775,0.0,-0.4429712436565896,0.0
 0.9724908455498023,2.4084846468565635,2.994173050375413,-0.5386914761607972,2.5693728186705878,-2.99999999999997,-0.0028944076182211213,0.0,-0.4237146929208029,0.0
 0.9761832515872938,2.4179509429282646,2.9940837876950543,-0.5402560028511119,2.558295600558113,-3.00000000000009,-0.0027783423068313603,0.0,-0.4049453225067097,0.0
 0.9799177005581724,2.427483421976125,2.9939936493208026,-0.5417682504940091,2.547092253645477,-2.9999999999999405,-0.0026647336126503747,0.0,-0.38666226914801494,0.0
 0.9836951330139528,2.4370830559483307,2.993902631197939,-0.5432288410989146,2.535759956278136,-3.0,-0.0025535909499265286,0.0,-0.3688640298716784,0.0
 0.9875165128878051,2.4467508167930636,2.993810729271744,-0.5446384106788542,2.524295816656579,-3.0,-0.002444924241790827,0.0,-0.3515484937009668,0.0
 0.9913828285221892,2.456487676458509,2.9937179394874995,-0.5459976081162945,2.512696869753427,-2.9999999999999427,-0.002338731579276035,0.0,-0.3347129873584096,0.0
